ACTION,TOPIC,CAMERA_OF_CONVERSATION,MEM_DEP,MEM_DEP_TOPIC,UTTERANCE_ID,UTTERANCE
S_INTRODUCES_FEATURE,image_quality,CANON,APPEND,PURPOSE:outdoor,2441,takes beautiful pictures outside so if you got a bit of a trip as well you can get some nice landscapes
S_INTRODUCES_FEATURE,image_quality,CANON,APPEND,PURPOSE:outdoor,2441,takes beautiful pictures outside so if you got a bit of a trip as well you can get some nice landscapes
S_INTRODUCES_FEATURE,image_quality,CANON,APPEND,PURPOSE:outdoor,-1,This one takes excellent quality photos even outside
S_INTRODUCES_FEATURE,image_quality,CANON,APPEND,PURPOSE:pets,-1,This one can take great quality photos of all your pets
S_INTRODUCES_FEATURE,image_quality,CANON,APPEND,PURPOSE:travel,-1,With this one you'll be able to take excellent travel photos
S_INTRODUCES_FEATURE,image_quality,CANON,,,-1,It takes excellent photos in any situation
S_INTRODUCES_FEATURE,image_quality,CANON,,,-1,The canon has excellent image quality. It's a top grade professional camera
S_INTRODUCES_FEATURE,ISO,CANON,APPEND,PURPOSE:art_school,-1,"This one goes up to 6400 ISO, which give you a lot of range to learn with"
S_INTRODUCES_FEATURE,ISO,CANON,APPEND,PURPOSE:expert,-1,"The ISO on this one goes up to 6400, very useful for experienced users who need that range"
S_INTRODUCES_FEATURE,ISO,CANON,APPEND,PURPOSE:night,-1,the ISO here is 6400 it takes excellent shots in the evening but then you have full creative control with manual shutter settings
S_INTRODUCES_FEATURE,ISO,CANON,,,-1,The ISO can be set up to 6400
S_INTRODUCES_FEATURE,ISO,CANON,,,-1,This camera has up to 6400 ISO
S_INTRODUCES_FEATURE,lenses,CANON,APPEND,PURPOSE:art_school,-1,"The canon's lenses are interchangable, which is helpful trying to get interesting creative effects"
S_INTRODUCES_FEATURE,lenses,CANON,APPEND,PURPOSE:expert,-1,"It's a professional camera, so of course you can change out the lenses"
S_INTRODUCES_FEATURE,lenses,CANON,,,-1,It can be used with multiple different lenses
S_INTRODUCES_FEATURE,low_light_performance,CANON,APPEND,PURPOSE:night,-1,Since this camera has excellent low light performance it's perfect for taking pictures at night
S_INTRODUCES_FEATURE,low_light_performance,CANON,,,-1,It has excellent low light performance
S_INTRODUCES_FEATURE,low_light_performance,CANON,,,-1,"With up to 6400 ISO and indefinite exposure time, the canon has excellent low light performance"
S_INTRODUCES_FEATURE,manual_settings,CANON,APPEND,PURPOSE:art_school,-1,"This one has full manual control, which makes it a perfect camera for learning how all the settings work"
S_INTRODUCES_FEATURE,manual_settings,CANON,APPEND,PURPOSE:expert,-1,This one has full manual control. It's very popular among experts and professionals.
S_INTRODUCES_FEATURE,manual_settings,CANON,APPEND,PURPOSE:night,1235,it has a built in Flash so at night time it will automatically decides which side on
S_INTRODUCES_FEATURE,manual_settings,CANON,APPEND,PURPOSE:night,1235,it has a built in Flash so at night time it will automatically decides which side on
S_INTRODUCES_FEATURE,manual_settings,CANON,APPEND,PURPOSE:night,257,it has full manual control so if you're feeling that little bit extra creative you want to take some lights at night time perhaps something you will be able to do that
S_INTRODUCES_FEATURE,manual_settings,CANON,APPEND,PURPOSE:night,257,it has full manual control so if you're feeling that little bit extra creative you want to take some lights at night time perhaps something you will be able to do that
S_INTRODUCES_FEATURE,manual_settings,CANON,APPEND,PURPOSE:night,1241,yes it can be that easy every time
S_INTRODUCES_FEATURE,manual_settings,CANON,APPEND,PURPOSE:night,1241,yes it can be that easy every time
S_INTRODUCES_FEATURE,manual_settings,CANON,APPEND,PURPOSE:outdoor,-1,This one has full manual control allowing you to adjust to any conditions you find yourself while shooting outside
S_INTRODUCES_FEATURE,manual_settings,CANON,,,-1,It has full manual settings
S_INTRODUCES_FEATURE,movement,CANON,APPEND,PURPOSE:pets,-1,"This camera can take great photos of moving subjects, which might be useful if you're taking pictures of animals"
S_INTRODUCES_FEATURE,movement,CANON,APPEND,PURPOSE:sports,-1,This one can take excellect pictures even when the subject is moving. Great for photos of sporting events
S_INTRODUCES_FEATURE,movement,CANON,,,-1,It can take great pictures of moving subjects
S_INTRODUCES_FEATURE,movement,CANON,,,-1,The canon can take excellent photos of moving subjects
S_INTRODUCES_FEATURE,price,CANON,,,-1,It costs $2000
S_INTRODUCES_FEATURE,price,CANON,,,-1,"This is our most advanced camera, $2000"
S_INTRODUCES_FEATURE,PURPOSE:fashion,CANON,,,2295,this is the top end cameras I would choose a lot of fashion shoots and so forth if you pick it up you can see it weighs a full kilogram at $2000 and lenses cost extra
S_INTRODUCES_FEATURE,PURPOSE:fashion,CANON,,,2295,this is the top end cameras I would choose a lot of fashion shoots and so forth if you pick it up you can see it weighs a full kilogram at $2000 and lenses cost extra
S_INTRODUCES_FEATURE,PURPOSE:night,CANON,,,303,a lot of people using this for high-end astrophotography
S_INTRODUCES_FEATURE,PURPOSE:night,CANON,,,303,a lot of people using this for high-end astrophotography
S_INTRODUCES_FEATURE,PURPOSE:night,CANON,,,241,yes some people use this to take pictures of the stars and create star trails
S_INTRODUCES_FEATURE,PURPOSE:night,CANON,,,241,yes some people use this to take pictures of the stars and create star trails
S_INTRODUCES_FEATURE,PURPOSE:photojournalism,CANON,,,1211,it's a top end photojournalism camera
S_INTRODUCES_FEATURE,PURPOSE:photojournalism,CANON,,,1211,it's a top end photojournalism camera
S_INTRODUCES_FEATURE,PURPOSE:photojournalism,CANON,,,2337,over here we have top end photojournalism camera that can be used in space that is often used underwater it's produced in glossy magazine level photos
S_INTRODUCES_FEATURE,PURPOSE:photojournalism,CANON,,,2337,over here we have top end photojournalism camera that can be used in space that is often used underwater it's produced in glossy magazine level photos
S_INTRODUCES_FEATURE,PURPOSE:photojournalism,CANON,,,1966,"We have point-and-shoot automatic cameras which are available in a range of colors, and we have top end fashion science end photojournalism cameras"
S_INTRODUCES_FEATURE,PURPOSE:photojournalism,CANON,,,1966,"We have point-and-shoot automatic cameras which are available in a range of colors, and we have top end fashion science end photojournalism cameras"
S_INTRODUCES_FEATURE,PURPOSE:sports,CANON,APPEND,PURPOSE:sports,4435,yes compared to the previous camera this one is better for sports photography
S_INTRODUCES_FEATURE,PURPOSE:sports,CANON,APPEND,PURPOSE:sports,4435,yes compared to the previous camera this one is better for sports photography
S_INTRODUCES_FEATURE,PURPOSE:sports,CANON,,,4429,it can be used for many things including Sports
S_INTRODUCES_FEATURE,PURPOSE:sports,CANON,,,4429,it can be used for many things including Sports
S_INTRODUCES_FEATURE,PURPOSE:sports,CANON,,,4428,it's better for landscape photography but it also can be used for sports
S_INTRODUCES_FEATURE,PURPOSE:sports,CANON,,,4428,it's better for landscape photography but it also can be used for sports
S_INTRODUCES_FEATURE,PURPOSE:sports,CANON,,,4426,it's quite good for sports photography
S_INTRODUCES_FEATURE,PURPOSE:sports,CANON,,,4426,it's quite good for sports photography
S_INTRODUCES_FEATURE,sensor_size,CANON,APPEND,PURPOSE:art_school,-1,"It's a full frame sensor, great for getting those artistic landscape shots"
S_INTRODUCES_FEATURE,sensor_size,CANON,APPEND,PURPOSE:expert,-1,"it's a full frame sensor, it's what the experts demand"
S_INTRODUCES_FEATURE,sensor_size,CANON,APPEND,PURPOSE:photojournalism,2529,"you can see its got a full 35 mil sensor so it's perfect for print publication, but you can also set that it through the menu to take lower format pictures for direct uploading to the internet depending on what the spec is for your job"
S_INTRODUCES_FEATURE,sensor_size,CANON,APPEND,PURPOSE:photojournalism,2529,"you can see its got a full 35 mil sensor so it's perfect for print publication, but you can also set that it through the menu to take lower format pictures for direct uploading to the internet depending on what the spec is for your job"
S_INTRODUCES_FEATURE,sensor_size,CANON,COMPARE,SONY,4569,"basically it has a better sensor, aside from that you can adjust the lens, and also it has higher ISO, it goes up to 6400, you also have bulb mode to hold the exposure"
S_INTRODUCES_FEATURE,sensor_size,CANON,COMPARE,SONY,4569,"basically it has a better sensor, aside from that you can adjust the lens, and also it has higher ISO, it goes up to 6400, you also have bulb mode to hold the exposure"
S_INTRODUCES_FEATURE,sensor_size,CANON,,,-1,"it has a full frame CMOS sensor which is the standard by which all others are judged, that is the gold standard of digital SLR "
S_INTRODUCES_FEATURE,sensor_size,CANON,,,-1,It has a full frame sensor
S_INTRODUCES_FEATURE,weight,CANON,,,976,"and you can feel the price in the weight as well, it's almost weighs a kilogram before you put a lens on it"
S_INTRODUCES_FEATURE,weight,CANON,,,976,"and you can feel the price in the weight as well, it's almost weighs a kilogram before you put a lens on it"
S_INTRODUCES_FEATURE,color,NIKON,,,-1,"It comes in purple, pink, black, silver, and red"
S_INTRODUCES_FEATURE,color,NIKON,,,141,this camera is perfect it comes in a range of colors it takes fantastic pictures it's really easy to use so you can focus on the photograph instead of all the ways that the camera can be set
S_INTRODUCES_FEATURE,color,NIKON,,,141,this camera is perfect it comes in a range of colors it takes fantastic pictures it's really easy to use so you can focus on the photograph instead of all the ways that the camera can be set
S_INTRODUCES_FEATURE,ease_of_use,NIKON,APPEND,PURPOSE:everyday_photos,-1,"This one is very easy to use, just point and shoot, so it's great for taking casual everyday photos"
S_INTRODUCES_FEATURE,ease_of_use,NIKON,APPEND,PURPOSE:family_and_friends,-1,"This nikon is designed for family and friends, it's a good fun camera it's very light and very easy to handle"
S_INTRODUCES_FEATURE,ease_of_use,NIKON,APPEND,PURPOSE:novice,4346,I think this is the perfect one for you because it's easy to use
S_INTRODUCES_FEATURE,ease_of_use,NIKON,APPEND,PURPOSE:novice,4346,I think this is the perfect one for you because it's easy to use
S_INTRODUCES_FEATURE,ease_of_use,NIKON,APPEND,PURPOSE:novice,4935,If your a total beginner then this camera is basically really easy to use
S_INTRODUCES_FEATURE,ease_of_use,NIKON,APPEND,PURPOSE:novice,4935,If your a total beginner then this camera is basically really easy to use
S_INTRODUCES_FEATURE,ease_of_use,NIKON,APPEND,PURPOSE:novice,-1,This one is very easy to use so we recommend it to customer's without much camera experience
S_INTRODUCES_FEATURE,ease_of_use,NIKON,APPEND,PURPOSE:travel,-1,"This camera is very easy to use, great for the weekend traveler or backpacker"
S_INTRODUCES_FEATURE,ease_of_use,NIKON,,,-1,This camera is very easy to use. Just choose a preset mode and point and shoot
S_INTRODUCES_FEATURE,"ease_of_use,light",NIKON,,,254,you can see it's very easy to use and very light
S_INTRODUCES_FEATURE,"ease_of_use,light",NIKON,,,254,you can see it's very easy to use and very light
S_INTRODUCES_FEATURE,effects,NIKON,APPEND,PURPOSE:everyday_photos,-1,"This one has 12 glamour retouch effects such as skin softening and eye enlargement, if you want to touch up your pics or just have some fun"
S_INTRODUCES_FEATURE,effects,NIKON,APPEND,PURPOSE:family_and_friends,-1,"This one has 12 glamour retouch effects, if you want to touch up some of your pics of family or friends"
S_INTRODUCES_FEATURE,effects,NIKON,APPEND,PURPOSE:novice,-1,"This one has 12 easy to use glamour retouch effects like skin softening and face shrinking, which will allows you to fix any novice mistakes"
S_INTRODUCES_FEATURE,effects,NIKON,APPEND,PURPOSE:pets,-1,With the 12 glamour retouch effects you'll be able to enhance your pets eyes and soften it's fur. So much fun
S_INTRODUCES_FEATURE,effects,NIKON,APPEND,PURPOSE:travel,-1,"This camera has 18 preset modes, something for any situation you find yourself in while traveling"
S_INTRODUCES_FEATURE,effects,NIKON,,,144,it also allows a certain amount of retouching so if something goes a little bit wrong like the background is too bright you can fix that in the camera
S_INTRODUCES_FEATURE,effects,NIKON,,,-1,"It has 12 glamour retouch effects for skin softening, head shrinking, eye enlargement, and that sort of thing"
S_INTRODUCES_FEATURE,effects,NIKON,,,958,"it has some glamour retouching modes where you can add some Styles and change face shape and so forth, the way you seen on Facebook, 12 of those effects are built in it"
S_INTRODUCES_FEATURE,effects,NIKON,,,866,"it has some other modes, preset modes glamour modes and so forth, if they don't interest you you don't have to use them"
S_INTRODUCES_FEATURE,effects,NIKON,,,166,there a few retouching modes to clean up some skin colors especially if they look a little bit washed out in sunlight or under fluorescent lights there are 12 of these modes
S_INTRODUCES_FEATURE,effects,NIKON,,,144,it also allows a certain amount of retouching so if something goes a little bit wrong like the background is too bright you can fix that in the camera
S_INTRODUCES_FEATURE,effects,NIKON,,,-1,"It has 12 glamour retouch effects for skin softening, head shrinking, eye enlargement, and that sort of thing"
S_INTRODUCES_FEATURE,effects,NIKON,,,958,"it has some glamour retouching modes where you can add some Styles and change face shape and so forth, the way you seen on Facebook, 12 of those effects are built in it"
S_INTRODUCES_FEATURE,effects,NIKON,,,866,"it has some other modes, preset modes glamour modes and so forth, if they don't interest you you don't have to use them"
S_INTRODUCES_FEATURE,effects,NIKON,,,166,there a few retouching modes to clean up some skin colors especially if they look a little bit washed out in sunlight or under fluorescent lights there are 12 of these modes
S_INTRODUCES_FEATURE,image_quality,NIKON,APPEND,PURPOSE:everyday_photos,-1,This one will take very high quality photos in everyday situations
S_INTRODUCES_FEATURE,image_quality,NIKON,APPEND,PURPOSE:family_and_friends,259,and it takes family pictures very easily and they look beautiful
S_INTRODUCES_FEATURE,image_quality,NIKON,APPEND,PURPOSE:family_and_friends,259,and it takes family pictures very easily and they look beautiful
S_INTRODUCES_FEATURE,image_quality,NIKON,APPEND,PURPOSE:family_and_friends,449,family pictures portraits scenery
S_INTRODUCES_FEATURE,image_quality,NIKON,APPEND,PURPOSE:family_and_friends,449,family pictures portraits scenery
S_INTRODUCES_FEATURE,image_quality,NIKON,APPEND,PURPOSE:family_and_friends,1019,"the two most important things with this kind of cameras that the pictures are great quality because everybody's going to look at them, and then it can respond very quickly because it's all about being out with friends and family"
S_INTRODUCES_FEATURE,image_quality,NIKON,APPEND,PURPOSE:family_and_friends,1019,"the two most important things with this kind of cameras that the pictures are great quality because everybody's going to look at them, and then it can respond very quickly because it's all about being out with friends and family"
S_INTRODUCES_FEATURE,image_quality,NIKON,APPEND,PURPOSE:night,-1,This one will allow you to get decent images if you're taking pictures at night
S_INTRODUCES_FEATURE,image_quality,NIKON,APPEND,PURPOSE:outdoor,-1,"This one takes excellent pictures outdoors, it has a preset mode for almost any condition"
S_INTRODUCES_FEATURE,image_quality,NIKON,APPEND,PURPOSE:pets,-1,"This one will be able to take excellent quality images of any type of pet, cats, dogs, lizards, anything"
S_INTRODUCES_FEATURE,image_quality,NIKON,APPEND,PURPOSE:travel,196,this is excellent for family photos and for some of the travel photos that you will take
S_INTRODUCES_FEATURE,image_quality,NIKON,APPEND,PURPOSE:travel,196,this is excellent for family photos and for some of the travel photos that you will take
S_INTRODUCES_FEATURE,image_quality,NIKON,APPEND,PURPOSE:travel,-1,This one will take excellent travel photos
S_INTRODUCES_FEATURE,image_quality,NIKON,,,-1,It has excellent image quality with its 20.1 megapixel sensor
S_INTRODUCES_FEATURE,image_quality,NIKON,,,212,the picture quality is superb you would be able to take pictures and make large posters for your wall you can also show them on high definition televisions
S_INTRODUCES_FEATURE,image_quality,NIKON,,,212,the picture quality is superb you would be able to take pictures and make large posters for your wall you can also show them on high definition televisions
S_INTRODUCES_FEATURE,"light,megapixels",NIKON,,,276,it's very lightweight it has excellent picture quality the sensor is 20 megapixels it's basically a point and shoot camera
S_INTRODUCES_FEATURE,"light,megapixels",NIKON,,,276,it's very lightweight it has excellent picture quality the sensor is 20 megapixels it's basically a point and shoot camera
S_INTRODUCES_FEATURE,low_light_performance,NIKON,APPEND,PURPOSE:night,-1,This one has decent night time performance if you use the night mode
S_INTRODUCES_FEATURE,low_light_performance,NIKON,,,-1,"If you use the nigh preset mode, the nikon can take decent low light pictures"
S_INTRODUCES_FEATURE,low_light_performance,NIKON,,,-1,If you use the night mode you can get decent low light performance
S_INTRODUCES_FEATURE,megapixels,NIKON,,,-1,It has a 20.1 megapixel sensor
S_INTRODUCES_FEATURE,megapixels,NIKON,,,142,it takes pictures of the 20 megapixels big that will blow up to be quite a large poster on your wall and the picture will be really clean
S_INTRODUCES_FEATURE,megapixels,NIKON,,,142,it takes pictures of the 20 megapixels big that will blow up to be quite a large poster on your wall and the picture will be really clean
S_INTRODUCES_FEATURE,optical_zoom,NIKON,APPEND,PURPOSE:outdoor,-1,this camera has 5 times optical zoom so you can take pictures of object really far out onto the horizon or on the top of a mountain
S_INTRODUCES_FEATURE,optical_zoom,NIKON,,,-1,It has 5 times optical zoom
S_INTRODUCES_FEATURE,optical_zoom,NIKON,,,509,it has a very simple optical zoom that you can use as well just get the picture frame to perfectly they're easy to use very responsive and fast so you don't have to get caught up in the complexities of the camera
S_INTRODUCES_FEATURE,optical_zoom,NIKON,,,509,it has a very simple optical zoom that you can use as well just get the picture frame to perfectly they're easy to use very responsive and fast so you don't have to get caught up in the complexities of the camera
S_INTRODUCES_FEATURE,optical_zoom,NIKON,,,731,"one of the advantages of a camera over mobile phone is it has an optical zoom, and this has a 5x optic zoom,  you are moving the lens instead of just cropping down to a smaller picture, so on the zoom the pictures is much higher quality than on the phone"
S_INTRODUCES_FEATURE,optical_zoom,NIKON,,,731,"one of the advantages of a camera over mobile phone is it has an optical zoom, and this has a 5x optic zoom,  you are moving the lens instead of just cropping down to a smaller picture, so on the zoom the pictures is much higher quality than on the phone"
S_INTRODUCES_FEATURE,point_and_shoot,NIKON,APPEND,PURPOSE:everyday_photos,-1,"This one is a point and shoot camera, our most popular option for people taking casual everyday photos"
S_INTRODUCES_FEATURE,point_and_shoot,NIKON,APPEND,PURPOSE:family_and_friends,1639,"for this one everything's automatic, point-and-shoot, family and friends, you don't get that irritating lag you get with your phone, just point and shoot and go"
S_INTRODUCES_FEATURE,point_and_shoot,NIKON,APPEND,PURPOSE:family_and_friends,1639,"for this one everything's automatic, point-and-shoot, family and friends, you don't get that irritating lag you get with your phone, just point and shoot and go"
S_INTRODUCES_FEATURE,point_and_shoot,NIKON,APPEND,PURPOSE:novice,-1,"this one is a point and shoot camera perfect for beginner user, you can just push the shutter button and you don't have to adjust anything it will auto adjust itself"
S_INTRODUCES_FEATURE,point_and_shoot,NIKON,,,40,it's a point-and-shoot camera so you have a small zoom control and a switch between still and video but after that it's very simple exposure and focus are automatic
S_INTRODUCES_FEATURE,point_and_shoot,NIKON,,,40,it's a point-and-shoot camera so you have a small zoom control and a switch between still and video but after that it's very simple exposure and focus are automatic
S_INTRODUCES_FEATURE,point_and_shoot,NIKON,,,-1,It's a simple point and shoot camera
S_INTRODUCES_FEATURE,point_and_shoot,NIKON,,,919,"this is a point and shoot camera it's great for parties, dinners, family, going to the beach and some basic travel shots, but it's got much better bit picture quality than a mobile phone"
S_INTRODUCES_FEATURE,point_and_shoot,NIKON,,,919,"this is a point and shoot camera it's great for parties, dinners, family, going to the beach and some basic travel shots, but it's got much better bit picture quality than a mobile phone"
S_INTRODUCES_FEATURE,preset_modes,NIKON,APPEND,PURPOSE:art_school,-1,"It has 18 present modes, if you're allowed to use them in art class"
S_INTRODUCES_FEATURE,preset_modes,NIKON,APPEND,PURPOSE:everyday_photos,-1,"This one has 18 preset modes, for the beach, snow, or night portraits, which makes it useful for everyday situations"
S_INTRODUCES_FEATURE,preset_modes,NIKON,APPEND,PURPOSE:family_and_friends,-1,"This one has 18 preset modes, so you won't need to focus so much on the settings and can just enjoy hanging out with family and friends"
S_INTRODUCES_FEATURE,preset_modes,NIKON,APPEND,PURPOSE:night,-1,This one has a night mode so it can take excellent quality photos at night
S_INTRODUCES_FEATURE,preset_modes,NIKON,APPEND,PURPOSE:novice,-1,It's perfect for inexperienced users since it has 18 preset modes which automatically determine proper settings for the best results
S_INTRODUCES_FEATURE,preset_modes,NIKON,APPEND,PURPOSE:outdoor,-1,"With the 18 preset modes on this one, like beach mode and snow mode, it can take great quality images even outdoors"
S_INTRODUCES_FEATURE,preset_modes,NIKON,APPEND,PURPOSE:pets,-1,"This camera has 18 preset modes like beach mode and snow mode, so if you're taking your pet for a walk you can take nice pictures"
S_INTRODUCES_FEATURE,preset_modes,NIKON,APPEND,PURPOSE:travel,-1,"this camera is really easy to use, especially for traveling, it comes with 18 different preset modes for instant beach mode or night mode so it's very good for traveling"
S_INTRODUCES_FEATURE,preset_modes,NIKON,,,1724,"Because it's fully automatic sometimes gets a little bit confused in extreme situations, so if you're in a really dark forest or if you're on top of a snow-covered mountain, there exceptional, so you need to tell that something strange is going on, that will help the automatic mode work in your favor"
S_INTRODUCES_FEATURE,preset_modes,NIKON,,,1724,"Because it's fully automatic sometimes gets a little bit confused in extreme situations, so if you're in a really dark forest or if you're on top of a snow-covered mountain, there exceptional, so you need to tell that something strange is going on, that will help the automatic mode work in your favor"
S_INTRODUCES_FEATURE,preset_modes,NIKON,,,2388,if you're in extreme conditions like the snow with the beach it has a few presets where you can you can sell it now yeah I'm in this situation so it'll make some different choices some better choices for you but it can be fully automatic
S_INTRODUCES_FEATURE,preset_modes,NIKON,,,2388,if you're in extreme conditions like the snow with the beach it has a few presets where you can you can sell it now yeah I'm in this situation so it'll make some different choices some better choices for you but it can be fully automatic
S_INTRODUCES_FEATURE,preset_modes,NIKON,,,1294,"it also has 18 different modes where you can tell it what sort of conditions you are in, just to help me lift the picture quality a little further, if you are at The beach or the snow, it can work out some special settings to make that picture that better"
S_INTRODUCES_FEATURE,preset_modes,NIKON,,,1294,"it also has 18 different modes where you can tell it what sort of conditions you are in, just to help me lift the picture quality a little further, if you are at The beach or the snow, it can work out some special settings to make that picture that better"
S_INTRODUCES_FEATURE,preset_modes,NIKON,,,-1,"It has 18 preset modes, if your're going to the beach, playing in the snow, or taking pics of fireworks"
S_INTRODUCES_FEATURE,preset_modes,NIKON,,,91,it takes great pictures everything is fully automatic if you want to you can choose some mode that will help with the color or help it look a little better in different situations
S_INTRODUCES_FEATURE,preset_modes,NIKON,,,91,it takes great pictures everything is fully automatic if you want to you can choose some mode that will help with the color or help it look a little better in different situations
S_INTRODUCES_FEATURE,price,NIKON,APPEND,PURPOSE:art_school,-1,This one costs only $68. It's very popular with students
S_INTRODUCES_FEATURE,price,NIKON,APPEND,PURPOSE:family_and_friends,792,"it's only $68 and its design to be a very sociable camera pictures, pictures of friends, family, conferences, that sort of thing"
S_INTRODUCES_FEATURE,price,NIKON,APPEND,PURPOSE:family_and_friends,792,"it's only $68 and its design to be a very sociable camera pictures, pictures of friends, family, conferences, that sort of thing"
S_INTRODUCES_FEATURE,price,NIKON,APPEND,PURPOSE:novice,-1,"This one is only $68, which is good for someone without much experience who doesn't want to invest too much in a camera"
S_INTRODUCES_FEATURE,price,NIKON,,,-1,"It's our cheapest camera, only $68"
S_INTRODUCES_FEATURE,price,NIKON,,,989,"this camera is really good, it is only $68, it's incredibly light, feel it up pick it up feel the weights"
S_INTRODUCES_FEATURE,price,NIKON,,,989,"this camera is really good, it is only $68, it's incredibly light, feel it up pick it up feel the weights"
S_INTRODUCES_FEATURE,price,NIKON,,,1090,"this is a Nikon Coolpix, it's only $68, it's point-and-shoots takes beautiful pictures with a 20 megapixel sensor"
S_INTRODUCES_FEATURE,price,NIKON,,,1090,"this is a Nikon Coolpix, it's only $68, it's point-and-shoots takes beautiful pictures with a 20 megapixel sensor"
S_INTRODUCES_FEATURE,PURPOSE:family_and_friends,NIKON,,,1281,"for what you need to do this is probably the right kind of camera, fine for family and friends in parties, grabbing that picture of the events we want to remember the people"
S_INTRODUCES_FEATURE,PURPOSE:family_and_friends,NIKON,,,1281,"for what you need to do this is probably the right kind of camera, fine for family and friends in parties, grabbing that picture of the events we want to remember the people"
S_INTRODUCES_FEATURE,PURPOSE:family_and_friends,NIKON,,,507,the camera can take pictures for reproduction magazines prints and so forth this camera is designed for the family home with beautiful enlargements
S_INTRODUCES_FEATURE,PURPOSE:family_and_friends,NIKON,,,507,the camera can take pictures for reproduction magazines prints and so forth this camera is designed for the family home with beautiful enlargements
S_INTRODUCES_FEATURE,PURPOSE:outdoor,NIKON,,,1375,"this camera is designed to take great pictures of family and friends, out on holidays, you got a range of preset modes, so if you're up a mountain along the beach you can tell the camera where you are and it will get the right settings to make a picture look fantastic"
S_INTRODUCES_FEATURE,PURPOSE:outdoor,NIKON,,,1375,"this camera is designed to take great pictures of family and friends, out on holidays, you got a range of preset modes, so if you're up a mountain along the beach you can tell the camera where you are and it will get the right settings to make a picture look fantastic"
S_INTRODUCES_FEATURE,PURPOSE:photojournalism,NIKON,,,604,it's designed with the print media in mind as well the photographs from here come out ready for publication with very little editing needed
S_INTRODUCES_FEATURE,PURPOSE:photojournalism,NIKON,,,604,it's designed with the print media in mind as well the photographs from here come out ready for publication with very little editing needed
S_INTRODUCES_FEATURE,PURPOSE:travel,NIKON,,,1800,"It's designed for expedition , for people who go on long travel journeys who like to take great travel pictures but who can't afford to carry the weight of the bulk of the other cameras, so this way it's quite a professional camera for very focus on travel"
S_INTRODUCES_FEATURE,PURPOSE:travel,NIKON,,,1800,"It's designed for expedition , for people who go on long travel journeys who like to take great travel pictures but who can't afford to carry the weight of the bulk of the other cameras, so this way it's quite a professional camera for very focus on travel"
S_INTRODUCES_FEATURE,PURPOSE:travel,NIKON,,,1904,"it's designed for travel, so it's all about taking great pictures in a lightweight package that doesn't get in the way"
S_INTRODUCES_FEATURE,PURPOSE:travel,NIKON,,,1904,"it's designed for travel, so it's all about taking great pictures in a lightweight package that doesn't get in the way"
S_INTRODUCES_FEATURE,PURPOSE:travel,NIKON,,,2343,this camera is designed for lightweight travel
S_INTRODUCES_FEATURE,PURPOSE:travel,NIKON,,,2343,this camera is designed for lightweight travel
S_INTRODUCES_FEATURE,PURPOSE:travel,NIKON,,,2093,"this camera is designed for printer output as well, so when you see pictures and glossy magazines it's used coming out of this camera or the Nikon equivalent"
S_INTRODUCES_FEATURE,PURPOSE:travel,NIKON,,,2093,"this camera is designed for printer output as well, so when you see pictures and glossy magazines it's used coming out of this camera or the Nikon equivalent"
S_INTRODUCES_FEATURE,sensor_size,NIKON,APPEND,PURPOSE:night,696,"this has 20 megapixels and can take quite a nice image, but again if you want full manual control at night time it's going to be very limited"
S_INTRODUCES_FEATURE,sensor_size,NIKON,APPEND,PURPOSE:night,696,"this has 20 megapixels and can take quite a nice image, but again if you want full manual control at night time it's going to be very limited"
S_INTRODUCES_FEATURE,sensor_size,NIKON,,,-1,the sensor has 20 megapixels so you can make quite large posters from it and they look fantastic
S_INTRODUCES_FEATURE,weight,NIKON,APPEND,PURPOSE:mountain_climbing,2563,"if you're actually rock climbing, it only weighs 120 grams and because fully automatic, you don't have to think about too much you can use it one handed"
S_INTRODUCES_FEATURE,weight,NIKON,APPEND,PURPOSE:mountain_climbing,2563,"if you're actually rock climbing, it only weighs 120 grams and because fully automatic, you don't have to think about too much you can use it one handed"
S_INTRODUCES_FEATURE,weight,NIKON,APPEND,PURPOSE:travel,-1,This one is very lightweight. Only 120 grams. Great for traveling
S_INTRODUCES_FEATURE,weight,NIKON,,,-1,"It's very lightweight, it weighs only 120 grams"
S_INTRODUCES_FEATURE,weight,NIKON,,,376,this is an excellent camera it's very lightweight it comes in a number of Colours and it's got 20 mega pixels on the sensor so you can make some nice enlargement too
S_INTRODUCES_FEATURE,weight,NIKON,,,376,this is an excellent camera it's very lightweight it comes in a number of Colours and it's got 20 mega pixels on the sensor so you can make some nice enlargement too
S_INTRODUCES_FEATURE,autofocus_points,SONY,APPEND,PURPOSE:outdoor,-1,"This one has 179 autofocus points, enabling you to take pictures of any quickly moving animals you see while taking photos outside"
S_INTRODUCES_FEATURE,autofocus_points,SONY,APPEND,PURPOSE:pets,-1,"This one has 179 autofocus points, useful for taking action shots while your pets are playing"
S_INTRODUCES_FEATURE,autofocus_points,SONY,APPEND,PURPOSE:sports,-1,it has 179 autofocus points so it's the perfect camera to take sports pictures
S_INTRODUCES_FEATURE,autofocus_points,SONY,,,-1,It has 179 autofocus points
S_INTRODUCES_FEATURE,autofocus_points,SONY,,,2182,It's got 179 autofocus point so you can pinpoint anything almost anywhere in your picture and follow it around and keep it in focus quite well its very responsive
