,SPEECH,SHOPKEEPER,SPATIAL_STATE,CLUSTER_ID,TYPICAL_VECTOR,INTRACLUSTER_DISTANCE,TSS,IS_BAD_CLUSTER
2240,oh yeah please,PROACTIVE,FACE_TO_FACE;NONE,678;FACE_TO_FACE;NONE,*,0.57690119743347168,,-
1852,sounds like a plan I'll see you tomorrow,PROACTIVE,FACE_TO_FACE;NONE,679;FACE_TO_FACE;NONE,*,,,-
4709,okay thanks,PASSIVE,PRESENT_X;SONY,67;PRESENT_X;SONY,-,0.20694483871813174,,-
2346,awesome okay thanks a lot,PROACTIVE,PRESENT_X;SONY,67;PRESENT_X;SONY,-,0.20694483871813174,,-
4553,I see thanks very much,PASSIVE,PRESENT_X;SONY,67;PRESENT_X;SONY,-,0.20694483871813174,,-
4439,thanks very much,PASSIVE,PRESENT_X;SONY,67;PRESENT_X;SONY,-,0.20694483871813174,,-
2902,thanks i will look around,PASSIVE,PRESENT_X;SONY,67;PRESENT_X;SONY,-,0.20694483871813174,,-
4857,I will think about this thank you,PASSIVE,PRESENT_X;SONY,67;PRESENT_X;SONY,-,0.20694483871813174,,-
4604,thanks,PASSIVE,PRESENT_X;SONY,67;PRESENT_X;SONY,-,0.20694483871813174,,-
3674,okay thanks that some simple,PASSIVE,PRESENT_X;SONY,67;PRESENT_X;SONY,-,0.20694483871813174,,-
3734,thanks,PASSIVE,PRESENT_X;SONY,67;PRESENT_X;SONY,-,0.20694483871813174,,-
3737,you've been very helpful today thanks los,PASSIVE,PRESENT_X;SONY,67;PRESENT_X;SONY,-,0.20694483871813174,,-
722,so thanks so much and I'm sure I'll come back with you spell show,PROACTIVE,PRESENT_X;SONY,67;PRESENT_X;SONY,-,0.20694483871813174,,-
4849,Thanks,PASSIVE,PRESENT_X;SONY,67;PRESENT_X;SONY,-,0.20694483871813174,,-
525,okay thanks I'll have a play with the pair of them and I'll get back to you,PROACTIVE,PRESENT_X;SONY,67;PRESENT_X;SONY,-,0.20694483871813174,,-
4090,sweet thanks,PASSIVE,PRESENT_X;SONY,67;PRESENT_X;SONY,-,0.20694483871813174,,-
3939,I think I got it thanks,PASSIVE,PRESENT_X;SONY,67;PRESENT_X;SONY,-,0.20694483871813174,,-
4047,okay thanks,PASSIVE,PRESENT_X;SONY,67;PRESENT_X;SONY,*,0.20694483871813174,,-
3964,okay okay I think I got it thanks,PASSIVE,PRESENT_X;SONY,67;PRESENT_X;SONY,-,0.20694483871813174,,-
3928,okay thanks,PASSIVE,PRESENT_X;SONY,67;PRESENT_X;SONY,-,0.20694483871813174,,-
4488,oh wow that seems quite high,PASSIVE,FACE_TO_FACE;NONE,680;FACE_TO_FACE;NONE,*,,,-
3100,excuse me,PASSIVE,PRESENT_X;NIKON,681;PRESENT_X;NIKON,*,,,-
2190,actually i have a question,PROACTIVE,WAITING;NONE,682;WAITING;NONE,*,,,-
2609,you too,PROACTIVE,WAITING;NONE,683;WAITING;NONE,*,1.0,,-
2147,you too,PROACTIVE,WAITING;NONE,683;WAITING;NONE,-,1.0,,-
1901,ok what about the I don't know what the ISO,PROACTIVE,PRESENT_X;SONY,684;PRESENT_X;SONY,-,0.77070212364196777,,-
1978,ok what about the ISO as well,PROACTIVE,PRESENT_X;SONY,684;PRESENT_X;SONY,*,0.77070212364196777,,-
4326,I'll be back later thank you,PASSIVE,PRESENT_X;NIKON,685;PRESENT_X;NIKON,-,0.7843682103686862,,-
4316,maybe I'll come back later thank you,PASSIVE,PRESENT_X;NIKON,685;PRESENT_X;NIKON,*,0.7843682103686862,,-
4265,I guess I'll come back later thank you,PASSIVE,PRESENT_X;NIKON,685;PRESENT_X;NIKON,-,0.7843682103686862,,-
3481,how about how many auto focus points does this have,PASSIVE,PRESENT_X;NIKON,686;PRESENT_X;NIKON,*,,,-
955,can I try,PROACTIVE,PRESENT_X;NIKON,687;PRESENT_X;NIKON,-,0.75298975573645699,,-
991,well that's good can I try it,PROACTIVE,PRESENT_X;NIKON,687;PRESENT_X;NIKON,-,0.75298975573645699,,-
865,can I try it,PROACTIVE,PRESENT_X;NIKON,687;PRESENT_X;NIKON,*,0.75298975573645699,,-
4687,I will just have a look at this,PASSIVE,FACE_TO_FACE;NONE,688;FACE_TO_FACE;NONE,*,,,-
1741,The first time used a Necon but I'm slowly moving onto the counter,PROACTIVE,PRESENT_X;CANON,689;PRESENT_X;CANON,-,0.3762490385108524,,-
1755,okay that works for me ok thank you very much for your time I'll see you next to,PROACTIVE,PRESENT_X;CANON,689;PRESENT_X;CANON,-,0.3762490385108524,,-
1921,that works for me so I'll see you next time then,PROACTIVE,PRESENT_X;CANON,689;PRESENT_X;CANON,-,0.3762490385108524,,-
162,thank you for your time,PROACTIVE,PRESENT_X;CANON,689;PRESENT_X;CANON,*,0.3762490385108524,,-
408,okay thank you for time of your insides,PROACTIVE,PRESENT_X;CANON,689;PRESENT_X;CANON,-,0.3762490385108524,,-
113,thank you for your time,PROACTIVE,PRESENT_X;CANON,689;PRESENT_X;CANON,-,0.3762490385108524,,-
2949,hello,PASSIVE,WAITING;NONE,68;WAITING;NONE,-,1.0,,-
4504,hello,PASSIVE,WAITING;NONE,68;WAITING;NONE,-,1.0,,-
2962,hello,PASSIVE,WAITING;NONE,68;WAITING;NONE,-,1.0,,-
2998,hello,PASSIVE,WAITING;NONE,68;WAITING;NONE,-,1.0,,-
3075,hello,PASSIVE,WAITING;NONE,68;WAITING;NONE,*,1.0,,-
3066,hello,PASSIVE,WAITING;NONE,68;WAITING;NONE,-,1.0,,-
798,hello,PROACTIVE,WAITING;NONE,68;WAITING;NONE,-,1.0,,-
4387,how many megapixels is it,PASSIVE,PRESENT_X;CANON,690;PRESENT_X;CANON,*,,,-
1121,how far does the zoom on this one go,PROACTIVE,FACE_TO_FACE;NONE,691;FACE_TO_FACE;NONE,*,,,-
3203,Toys R Us,PASSIVE,WAITING;NONE,692;WAITING;NONE,*,,,-
8,how many megapixels,PROACTIVE,PRESENT_X;NIKON,693;PRESENT_X;NIKON,-,0.68549618308926807,,-
4347,I know that's fine I've handled cameras before but how many megapixels does it have,PASSIVE,PRESENT_X;NIKON,693;PRESENT_X;NIKON,-,0.68549618308926807,,-
4223,how many megapixels does it have,PASSIVE,PRESENT_X;NIKON,693;PRESENT_X;NIKON,-,0.68549618308926807,,-
3520,how many megapixels does this camera have,PASSIVE,PRESENT_X;NIKON,693;PRESENT_X;NIKON,-,0.68549618308926807,,-
2944,and how many megapixels does it have,PASSIVE,PRESENT_X;NIKON,693;PRESENT_X;NIKON,-,0.68549618308926807,,-
3756,how many megapixels does this got,PASSIVE,PRESENT_X;NIKON,693;PRESENT_X;NIKON,-,0.68549618308926807,,-
4168,how many megapixels does it have,PASSIVE,PRESENT_X;NIKON,693;PRESENT_X;NIKON,*,0.68549618308926807,,-
2973,and how many megapixels does it have,PASSIVE,PRESENT_X;NIKON,693;PRESENT_X;NIKON,-,0.68549618308926807,,-
1105,Yahara actually like to do that and then what how many megapixels does it have,PROACTIVE,PRESENT_X;NIKON,693;PRESENT_X;NIKON,-,0.68549618308926807,,-
1603,hi good afternoon I'm looking to buy a new camera and I just needed to be a portable and easy to use ,PROACTIVE,FACE_TO_FACE;NONE,694;FACE_TO_FACE;NONE,*,,,-
378,I said uh,PROACTIVE,PRESENT_X;NIKON,695;PRESENT_X;NIKON,*,0.88043549656867981,,-
475,I said okay,PROACTIVE,PRESENT_X;NIKON,695;PRESENT_X;NIKON,-,0.88043549656867981,,-
916,I want to get a new camera,PROACTIVE,FACE_TO_FACE;NONE,696;FACE_TO_FACE;NONE,-,0.52422494358486604,,-
889,I'm looking to buy a new camera,PROACTIVE,FACE_TO_FACE;NONE,696;FACE_TO_FACE;NONE,*,0.52422494358486604,,-
1480,the room I'm looking for a new camera that has a professional photographer,PROACTIVE,FACE_TO_FACE;NONE,696;FACE_TO_FACE;NONE,-,0.52422494358486604,,-
3889,and even though it's marvelous so I can still change the aperture and the focus settings,PASSIVE,PRESENT_X;SONY,697;PRESENT_X;SONY,-,0.52485932244194877,,-
3735,miles to the aperture settings on this,PASSIVE,PRESENT_X;SONY,697;PRESENT_X;SONY,*,0.52485932244194877,,-
4106,what's Aperture,PASSIVE,PRESENT_X;SONY,697;PRESENT_X;SONY,-,0.52485932244194877,,-
1400,and you have it in red,PROACTIVE,PRESENT_X;CANON,698;PRESENT_X;CANON,*,,,-
2412,can you take videos too,PROACTIVE,PRESENT_X;SONY,699;PRESENT_X;SONY,*,,,-
3458,how about the price of this camera,PASSIVE,PRESENT_X;SONY,69;PRESENT_X;SONY,*,0.3640865182876587,,-
2660,expensive for me is there any low price camera,PASSIVE,PRESENT_X;SONY,69;PRESENT_X;SONY,-,0.3640865182876587,,-
2792,is there any low price camera,PASSIVE,PRESENT_X;SONY,69;PRESENT_X;SONY,-,0.3640865182876587,,-
1413,wonderful and can you please tell me about the price of this camera,PROACTIVE,PRESENT_X;SONY,69;PRESENT_X;SONY,-,0.3640865182876587,,-
3652,okay and how about the the price of this one how does it compare to the other cameras that you mentioned,PASSIVE,PRESENT_X;SONY,69;PRESENT_X;SONY,-,0.3640865182876587,,-
1503,anything how much does it weight,PROACTIVE,PRESENT_X;NIKON,6;PRESENT_X;NIKON,-,0.26965739897319246,,-
3102,wow it's very light what is the weight,PASSIVE,PRESENT_X;NIKON,6;PRESENT_X;NIKON,-,0.26965739897319246,,-
3589,what about its weight,PASSIVE,PRESENT_X;NIKON,6;PRESENT_X;NIKON,-,0.26965739897319246,,-
1596,wonderful and what about the weight,PROACTIVE,PRESENT_X;NIKON,6;PRESENT_X;NIKON,-,0.26965739897319246,,-
881,oh well that's great if that's good under the weight,PROACTIVE,PRESENT_X;NIKON,6;PRESENT_X;NIKON,-,0.26965739897319246,,-
4205,what is the weight,PASSIVE,PRESENT_X;NIKON,6;PRESENT_X;NIKON,*,0.26965739897319246,,-
2563,how is the weight on it,PROACTIVE,PRESENT_X;NIKON,6;PRESENT_X;NIKON,-,0.26965739897319246,,-
3004,okay and what's the weight,PASSIVE,PRESENT_X;NIKON,6;PRESENT_X;NIKON,-,0.26965739897319246,,-
4262,what is the weight on on this,PASSIVE,PRESENT_X;NIKON,6;PRESENT_X;NIKON,-,0.26965739897319246,,-
3539,what about it weight ,PASSIVE,PRESENT_X;NIKON,6;PRESENT_X;NIKON,-,0.26965739897319246,,-
1553,okay and what about the weight,PROACTIVE,PRESENT_X;NIKON,6;PRESENT_X;NIKON,-,0.26965739897319246,,-
3090,and what's the weight on it,PASSIVE,PRESENT_X;NIKON,6;PRESENT_X;NIKON,-,0.26965739897319246,,-
2737,what is the weight of this camera,PASSIVE,PRESENT_X;NIKON,6;PRESENT_X;NIKON,-,0.26965739897319246,,-
1607,and how much does it weight,PROACTIVE,PRESENT_X;NIKON,6;PRESENT_X;NIKON,-,0.26965739897319246,,-
2158,do they have it in red,PROACTIVE,PRESENT_X;NIKON,700;PRESENT_X;NIKON,-,0.56901127099990845,,-
2880,do you have red color,PASSIVE,PRESENT_X;NIKON,700;PRESENT_X;NIKON,*,0.56901127099990845,,-
2665,I like red color do you have that ,PASSIVE,PRESENT_X;NIKON,700;PRESENT_X;NIKON,-,0.56901127099990845,,-
2622,red color,PASSIVE,PRESENT_X;NIKON,700;PRESENT_X;NIKON,-,0.56901127099990845,,-
3368,is this the best you have in this shop ,PASSIVE,PRESENT_X;SONY,701;PRESENT_X;SONY,*,,,-
2008,no no just for fun,PROACTIVE,PRESENT_X;NIKON,702;PRESENT_X;NIKON,*,,,-
3529,does this camera have been all settings,PASSIVE,PRESENT_X;SONY,703;PRESENT_X;SONY,*,,,-
1675,YouTube,PROACTIVE,WAITING;NONE,704;WAITING;NONE,*,,,-
55,hm,PROACTIVE,PRESENT_X;NIKON,705;PRESENT_X;NIKON,*,,,-
3983,hi-def anything else except Canon for DSLR,PASSIVE,WAITING;NONE,706;WAITING;NONE,*,,,-
4582,Actually what's the synthesizer,PASSIVE,WAITING;NONE,707;WAITING;NONE,*,,,-
2271,550 is kind of expensive,PROACTIVE,PRESENT_X;SONY,708;PRESENT_X;SONY,-,0.56328266143798833,,-
3925,550,PASSIVE,PRESENT_X;SONY,708;PRESENT_X;SONY,-,0.56328266143798833,,-
3028,Whitehall 550 dollars Lil bit pricey for I don't know too much about cameras so do you have anything cheaper,PASSIVE,PRESENT_X;SONY,708;PRESENT_X;SONY,-,0.56328266143798833,,-
2658,550 dollars,PASSIVE,PRESENT_X;SONY,708;PRESENT_X;SONY,*,0.56328266143798833,,-
3186,550,PASSIVE,PRESENT_X;SONY,708;PRESENT_X;SONY,-,0.56328266143798833,,-
4632,sure,PASSIVE,PRESENT_X;SONY,709;PRESENT_X;SONY,*,,,-
324,yeah that kind of thing so it needs to be small enough to carry around,PROACTIVE,PRESENT_X;SONY,70;PRESENT_X;SONY,*,0.28297177314758298,,-
2133,what is this ISO thing,PROACTIVE,PRESENT_X;SONY,70;PRESENT_X;SONY,-,0.28297177314758298,,-
4750,okay so it's heavier is much more expensive but I can take pictures of moving things better okay I'll think about it thanks,PASSIVE,PRESENT_X;SONY,70;PRESENT_X;SONY,-,0.28297177314758298,,-
4746,so this camera if a better offer shooting in things that moving costs what is this synthesize mean,PASSIVE,PRESENT_X;SONY,70;PRESENT_X;SONY,-,0.28297177314758298,,-
3676,okay I spent more than I was looking to spend to be honest I'm going to the thing about this help,PASSIVE,PRESENT_X;SONY,70;PRESENT_X;SONY,-,0.28297177314758298,,-
2673,too expensive for me do you have any recommendation,PASSIVE,PRESENT_X;SONY,710;PRESENT_X;SONY,*,,,-
2537,okay that sounds great,PROACTIVE,PRESENT_X;CANON,711;PRESENT_X;CANON,-,0.53995230048894882,,-
2636,great,PASSIVE,PRESENT_X;CANON,711;PRESENT_X;CANON,-,0.53995230048894882,,-
157,sounds great,PROACTIVE,PRESENT_X;CANON,711;PRESENT_X;CANON,*,0.53995230048894882,,-
437,sounds great I'll take one of them with me,PROACTIVE,PRESENT_X;CANON,711;PRESENT_X;CANON,-,0.53995230048894882,,-
2275,I''m going on vacation soon just looking for a small camera,PROACTIVE,PRESENT_X;CANON,712;PRESENT_X;CANON,*,0.61272957921028137,,-
2277,just random snapshots for vacation,PROACTIVE,PRESENT_X;CANON,712;PRESENT_X;CANON,-,0.61272957921028137,,-
4301,Kizi,PASSIVE,WAITING;NONE,713;WAITING;NONE,-,1.0,,-
4309,Kizi,PASSIVE,WAITING;NONE,713;WAITING;NONE,*,1.0,,-
4293,Kizi,PASSIVE,WAITING;NONE,713;WAITING;NONE,-,1.0,,-
4286,Kizi,PASSIVE,WAITING;NONE,713;WAITING;NONE,-,1.0,,-
3763,okay that's quite big difference,PASSIVE,PRESENT_X;SONY,714;PRESENT_X;SONY,-,0.58846120039621985,,-
3653,I was quite big difference it seems that this one's got pretty good settings,PASSIVE,PRESENT_X;SONY,714;PRESENT_X;SONY,-,0.58846120039621985,,-
524,ride that big difference in,PROACTIVE,PRESENT_X;SONY,714;PRESENT_X;SONY,*,0.58846120039621985,,-
2214,okay I think of the perfect ,PROACTIVE,PRESENT_X;NIKON,715;PRESENT_X;NIKON,-,0.3459939691755507,,-
3875,that's perfect,PASSIVE,PRESENT_X;NIKON,715;PRESENT_X;NIKON,*,0.3459939691755507,,-
2497,this can be perfect actually,PROACTIVE,PRESENT_X;NIKON,715;PRESENT_X;NIKON,-,0.3459939691755507,,-
4325,I thought perfect,PASSIVE,PRESENT_X;NIKON,715;PRESENT_X;NIKON,-,0.3459939691755507,,-
4315,oh my God that's perfect,PASSIVE,PRESENT_X;NIKON,715;PRESENT_X;NIKON,-,0.3459939691755507,,-
3877,okay I'm sure they love to a beautiful so that's perfect,PASSIVE,PRESENT_X;NIKON,715;PRESENT_X;NIKON,-,0.3459939691755507,,-
1368,okay so what about on Monday,PROACTIVE,PRESENT_X;NIKON,716;PRESENT_X;NIKON,-,0.533974289894104,,-
1360,I see yeah he is he likes to upload pictures on facebook so what about the megapixels in December,PROACTIVE,PRESENT_X;NIKON,716;PRESENT_X;NIKON,-,0.533974289894104,,-
1296,I see so what about the optical song,PROACTIVE,PRESENT_X;NIKON,716;PRESENT_X;NIKON,*,0.533974289894104,,-
1575,for the most part I'm just focusing their holiday experience with friends,PROACTIVE,FACE_TO_FACE;NONE,717;FACE_TO_FACE;NONE,*,,,-
72,that sounds good thank you for your information,PROACTIVE,PRESENT_X;CANON,718;PRESENT_X;CANON,*,0.56701469421386719,,-
4570,I see thank you very much for the information,PASSIVE,PRESENT_X;CANON,718;PRESENT_X;CANON,-,0.56701469421386719,,-
178,that looks good can you tell me more about it,PROACTIVE,PRESENT_X;CANON,719;PRESENT_X;CANON,*,0.74562651581234407,,-
299,tell me more about it,PROACTIVE,PRESENT_X;CANON,719;PRESENT_X;CANON,-,0.74562651581234407,,-
66,oh that sounds great can you tell me more about it,PROACTIVE,PRESENT_X;CANON,719;PRESENT_X;CANON,-,0.74562651581234407,,-
1001,no actually I'm traveling mostly to take pictures so I want to have a good camera,PROACTIVE,FACE_TO_FACE;NONE,71;FACE_TO_FACE;NONE,-,0.33699117600917816,,-
2088,I'm looking for a good camera like nothing like a little time I think I want stay with real pictures so can you show me what are your options here,PROACTIVE,FACE_TO_FACE;NONE,71;FACE_TO_FACE;NONE,-,0.33699117600917816,,-
1393,hi good afternoon I'm looking for a camera with very specific about the pictures,PROACTIVE,FACE_TO_FACE;NONE,71;FACE_TO_FACE;NONE,*,0.33699117600917816,,-
680,yeah you know what I want a good camera  with full frame ,PROACTIVE,FACE_TO_FACE;NONE,71;FACE_TO_FACE;NONE,-,0.33699117600917816,,-
771,you know what I like pink camera so maybe you have pink stuff,PROACTIVE,PRESENT_X;NIKON,720;PRESENT_X;NIKON,-,0.56119805243280196,,-
3552,does it come in pink,PASSIVE,PRESENT_X;NIKON,720;PRESENT_X;NIKON,*,0.56119805243280196,,-
3356,The Pink Pig,PASSIVE,PRESENT_X;NIKON,720;PRESENT_X;NIKON,-,0.56119805243280196,,-
4259,it has to come in pink,PASSIVE,PRESENT_X;NIKON,720;PRESENT_X;NIKON,-,0.56119805243280196,,-
4509,when does it come in pink,PASSIVE,PRESENT_X;NIKON,720;PRESENT_X;NIKON,-,0.56119805243280196,,-
3630,she really loves pink does it come in pink,PASSIVE,PRESENT_X;NIKON,720;PRESENT_X;NIKON,-,0.56119805243280196,,-
2247,can you show me a better camera,PROACTIVE,PRESENT_X;SONY,721;PRESENT_X;SONY,*,0.39373114373948837,,-
1952,I just want some better pictures,PROACTIVE,PRESENT_X;SONY,721;PRESENT_X;SONY,-,0.39373114373948837,,-
4479,if I want to travel light the Nikon might be a better choice,PASSIVE,PRESENT_X;SONY,721;PRESENT_X;SONY,-,0.39373114373948837,,-
1248,catching the moment you know whatever is happening,PROACTIVE,FACE_TO_FACE;NONE,722;FACE_TO_FACE;NONE,*,,,-
3695,I'm interested in this cannon he looks pretty good,PASSIVE,WAITING;NONE,723;WAITING;NONE,*,,,-
1132,you know I think I bought one of these for my daughter few years back different-looking,PROACTIVE,PRESENT_X;NIKON,724;PRESENT_X;NIKON,-,0.66796186566352844,,-
3627,I'm so my daughter would love that,PASSIVE,PRESENT_X;NIKON,724;PRESENT_X;NIKON,*,0.66796186566352844,,-
2177,I am looking for a good camera but I don't want something that expensive so kind of a camera that can settle things manually show me what options you have,PROACTIVE,WAITING;NONE,725;WAITING;NONE,*,,,-
942,well very good how much does this phone cost,PROACTIVE,PRESENT_X;CANON,726;PRESENT_X;CANON,-,0.91235002875328064,,-
205,how much does this phone cost,PROACTIVE,PRESENT_X;CANON,726;PRESENT_X;CANON,*,0.91235002875328064,,-
4034,yeah I never use Cannon before can you tell me a bit about it,PASSIVE,PRESENT_X;CANON,727;PRESENT_X;CANON,*,,,-
951,I want to look at your camera,PROACTIVE,PRESENT_X;NIKON,728;PRESENT_X;NIKON,*,,,-
2663,I'm looking for a lightweight camera,PASSIVE,PRESENT_X;CANON,729;PRESENT_X;CANON,*,,,-
498,I say is it very heavy,PROACTIVE,PRESENT_X;NIKON,72;PRESENT_X;NIKON,-,0.31453780055046082,,-
478,is it expensive,PROACTIVE,PRESENT_X;NIKON,72;PRESENT_X;NIKON,-,0.31453780055046082,,-
3315,Red will be nice and how heavy is this,PASSIVE,PRESENT_X;NIKON,72;PRESENT_X;NIKON,-,0.31453780055046082,,-
120,and is it heavy,PROACTIVE,PRESENT_X;NIKON,72;PRESENT_X;NIKON,-,0.31453780055046082,,-
171,and is it heavy,PROACTIVE,PRESENT_X;NIKON,72;PRESENT_X;NIKON,*,0.31453780055046082,,-
4283,how heavy is it,PASSIVE,PRESENT_X;NIKON,72;PRESENT_X;NIKON,-,0.31453780055046082,,-
1101,okay is it is it can I carry it everywhere,PROACTIVE,PRESENT_X;NIKON,72;PRESENT_X;NIKON,-,0.31453780055046082,,-
4170,And how heavy is it,PASSIVE,PRESENT_X;NIKON,72;PRESENT_X;NIKON,-,0.31453780055046082,,-
142,how powerful is it,PROACTIVE,PRESENT_X;NIKON,72;PRESENT_X;NIKON,-,0.31453780055046082,,-
2650,is this heavy,PASSIVE,PRESENT_X;NIKON,72;PRESENT_X;NIKON,-,0.31453780055046082,,-
2502,see you later,PROACTIVE,PRESENT_X;NIKON,730;PRESENT_X;NIKON,*,0.67711522844102645,,-
1289,thank you very much and see you later,PROACTIVE,PRESENT_X;NIKON,730;PRESENT_X;NIKON,-,0.67711522844102645,,-
1769,perfect okay I'll see you later on tonight then thank you,PROACTIVE,PRESENT_X;NIKON,730;PRESENT_X;NIKON,-,0.67711522844102645,,-
3977,what's up what's this button do,PASSIVE,PRESENT_X;CANON,731;PRESENT_X;CANON,*,,,-
4376,alright,PASSIVE,PRESENT_X;NIKON,732;PRESENT_X;NIKON,-,0.68732386589050298,,-
3261,alright thank you,PASSIVE,PRESENT_X;NIKON,732;PRESENT_X;NIKON,*,0.68732386589050298,,-
4181,alright thank you,PASSIVE,PRESENT_X;NIKON,732;PRESENT_X;NIKON,-,0.68732386589050298,,-
4191,alright,PASSIVE,PRESENT_X;NIKON,732;PRESENT_X;NIKON,-,0.68732386589050298,,-
3316,alright thank you very much,PASSIVE,PRESENT_X;NIKON,732;PRESENT_X;NIKON,-,0.68732386589050298,,-
569,what about the weight is like lighter than any others,PROACTIVE,PRESENT_X;CANON,733;PRESENT_X;CANON,-,0.40656967295540702,,-
4142,the weight,PASSIVE,PRESENT_X;CANON,733;PRESENT_X;CANON,-,0.40656967295540702,,-
2618,what about weight,PASSIVE,PRESENT_X;CANON,733;PRESENT_X;CANON,*,0.40656967295540702,,-
1114,oh yeah it feels the same weight as the old one,PROACTIVE,PRESENT_X;CANON,733;PRESENT_X;CANON,-,0.40656967295540702,,-
627,yeah that should be and what about the weight,PROACTIVE,PRESENT_X;CANON,733;PRESENT_X;CANON,-,0.40656967295540702,,-
1426,that's wonderful and what about the weight,PROACTIVE,PRESENT_X;CANON,733;PRESENT_X;CANON,-,0.40656967295540702,,-
4686,I mainly shoot in manual mode is that capable,PASSIVE,FACE_TO_FACE;NONE,734;FACE_TO_FACE;NONE,*,,,-
914,yoga very well that's good to know I'm all right I'll see you think about it and let you know thank you very much for your help no problem,PROACTIVE,PRESENT_X;SONY,735;PRESENT_X;SONY,*,,,-
4684,so the canons better,PASSIVE,FACE_TO_FACE;NONE,736;FACE_TO_FACE;NONE,*,,,-
499,suddenly fits in the palm of your hand,PROACTIVE,PRESENT_X;NIKON,737;PRESENT_X;NIKON,*,,,-
4426,does that make it good for Sports Photography,PASSIVE,PRESENT_X;CANON,738;PRESENT_X;CANON,*,0.84196740388870239,,-
4428,is full frame good for Sports Photography,PASSIVE,PRESENT_X;CANON,738;PRESENT_X;CANON,-,0.84196740388870239,,-
62,hi is this camera good for low light pictures,PROACTIVE,PRESENT_X;SONY,739;PRESENT_X;SONY,-,0.50433634221553802,,-
2284,yeah how is the low lighting,PROACTIVE,PRESENT_X;SONY,739;PRESENT_X;SONY,*,0.50433634221553802,,-
4600,how about in low light how does it perform,PASSIVE,PRESENT_X;SONY,739;PRESENT_X;SONY,-,0.50433634221553802,,-
4437,so this one's not quite as good in low light,PASSIVE,PRESENT_X;SONY,739;PRESENT_X;SONY,-,0.50433634221553802,,-
1097,okay have a good time ,PROACTIVE,PRESENT_X;NIKON,73;PRESENT_X;NIKON,-,0.3064321565628052,,-
3157,good time I don't know about cameras okay thank you very much see you,PASSIVE,PRESENT_X;NIKON,73;PRESENT_X;NIKON,-,0.3064321565628052,,-
3380,it's actually my first time buying a camera so I'm not very sure which is a good one,PASSIVE,PRESENT_X;NIKON,73;PRESENT_X;NIKON,-,0.3064321565628052,,-
762,oh yeah I was looking for a camera it's my first time trying to buy a camera so it will be very nice if you can give me some suggestion,PROACTIVE,PRESENT_X;NIKON,73;PRESENT_X;NIKON,-,0.3064321565628052,,-
3009,okay 5 times good okay you have a catalog for this,PASSIVE,PRESENT_X;NIKON,73;PRESENT_X;NIKON,*,0.3064321565628052,,-
2903,ok,PASSIVE,WAITING;NONE,740;WAITING;NONE,-,1.0,,-
2853,ok,PASSIVE,WAITING;NONE,740;WAITING;NONE,*,1.0,,-
2917,ok,PASSIVE,WAITING;NONE,740;WAITING;NONE,-,1.0,,-
1855,mmm I'm just browsing the camera for myself just something a little better than my camera,PROACTIVE,PRESENT_X;CANON,741;PRESENT_X;CANON,*,,,-
653,this is the cheapest one you got or or you have like cheaper model comparing to this,PROACTIVE,PRESENT_X;NIKON,742;PRESENT_X;NIKON,-,0.3970753749211629,,-
36,how many colors this model came in,PROACTIVE,PRESENT_X;NIKON,742;PRESENT_X;NIKON,*,0.3970753749211629,,-
94,is there anything else I should know about this model,PROACTIVE,PRESENT_X;NIKON,742;PRESENT_X;NIKON,-,0.3970753749211629,,-
4713,I am just studying photography does it come in any other colors,PASSIVE,WAITING;NONE,743;WAITING;NONE,*,,,-
2115,wow these cameras look so nice,PROACTIVE,WAITING;NONE,744;WAITING;NONE,*,,,-
1398,I see and what about this exercise,PROACTIVE,PRESENT_X;CANON,745;PRESENT_X;CANON,*,0.88837787508964539,,-
2047,oh I see and what about this sensor site,PROACTIVE,PRESENT_X;CANON,745;PRESENT_X;CANON,-,0.88837787508964539,,-
3769,I'm ok the moment thank you,PASSIVE,WAITING;NONE,746;WAITING;NONE,*,,,-
3388,can you show me the best camera you having,PASSIVE,PRESENT_X;CANON,747;PRESENT_X;CANON,*,,,-
1040,okay I see it and can I give it a toy,PROACTIVE,PRESENT_X;NIKON,748;PRESENT_X;NIKON,*,,,-
1772,excuse me do you know about the long exposure rate for this camera,PROACTIVE,WAITING;NONE,749;WAITING;NONE,*,,,-
971,yes and sometimes well actually I would like to have preferred to take pictures of the nature,PROACTIVE,PRESENT_X;CANON,74;PRESENT_X;CANON,*,0.37243836455874973,,-
2295,I just use my dads DSLR camera so I'm pretty much entry level looking for nature shots and whatnot,PROACTIVE,PRESENT_X;CANON,74;PRESENT_X;CANON,-,0.37243836455874973,,-
2534,do you mind if I try to take a few shots,PROACTIVE,PRESENT_X;CANON,74;PRESENT_X;CANON,-,0.37243836455874973,,-
1600,$60 free chip,PROACTIVE,PRESENT_X;NIKON,750;PRESENT_X;NIKON,*,0.91812366247177124,,-
1388,$68 the free chip,PROACTIVE,PRESENT_X;NIKON,750;PRESENT_X;NIKON,-,0.91812366247177124,,-
3587,I'm looking for a simple gift that but it's good enough for traveling for someone so can I know if this is something simple,PASSIVE,PRESENT_X;CANON,751;PRESENT_X;CANON,-,0.36669890403747557,,-
1990,ok I don't have too much time but just so simple camera,PROACTIVE,PRESENT_X;CANON,751;PRESENT_X;CANON,-,0.36669890403747557,,-
