CLUSTER_ID,TIMESTAMP,TRIAL,CUSTOMER_TYPE,SPATIAL_STATE,STATE_TARGET,CUSTOMER_FROM_MOTION,CUSTOMER_TO_MOTION,CUSTOMER_LOCATION,SHOPKEEPER_FROM_MOTION,SHOPKEEPER_TO_MOTION,SHOPKEEPER_LOCATION,CUSTOMER_SPEAKING,CUSTOMER_SPEECH,CUSTOMER_KEYWORDS,CUSTOMER_SPEECH_DURATION,SHOPKEEPER_SPEAKING,SHOPKEEPER_SPEECH,SHOPKEEPER_KEYWORDS,SHOPKEEPER_SPEECH_DURATION,BAD_CLUSTER,TYPICAL_VECTOR
43;PRESENT_X;CANON,1437649091,559,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,if you could also let us know here is my business card if you could drop me an email what do you want 30 for favorite lenses we will try to have the Canon version of that available with the camera so you can test them,favorite lenses;Canon version;business card;camera;email,14681,BAD,*
43;PRESENT_X;CANON,1437650185,564,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,then we will have it ready for you while we do some warranty paperwork and take a cup of coffee it will be ready to pick in 20 minutes ok the cafe is just over here upstairs,warranty paperwork;cafe;cup;coffee,16410,BAD,-
43;PRESENT_X;NIKON,1436428801,375,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,you can set this camera up so it's just point and shoot and it's very responsive you never have to think about it or you can use the icing preset modes in the glamour modes so that you can put special effects on photos or just tell the camera what environments are in so we can choose the best settings,preset modes;best settings;special effects;camera;glamour;shoot;point;photos;environments,13348,BAD,*
43;PRESENT_X;NIKON,1436435553,397,NOVICE,PRESENT_X,NIKON,NONE,NONE,MIDDLE,MIDDLE,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,photos this particular camera the kidney go on Coolpix takes excellent photo sets wife go to displayed in the front and has a 20 megapixel sensor and can easily be set up to be a straight-out point shoot camera but it also has icing preset modes and some glamour face like you've seen on Facebook,point shoot camera;megapixel sensor;preset modes;particular camera;excellent photo;Coolpix;Facebook;glamour;kidney;wife,14550,BAD,-
43;PRESENT_X;NIKON,1436516467,429,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,here is a perfect Facebook camera you can click and drag photos straight from the camera have to connect it to the computer in to Facebook and it it's a little more complicated than doing it from your mobile phone with your mobile phone it's a little complicated just to get into this,perfect Facebook camera;mobile phone;photos,18531,BAD,-
43;PRESENT_X;SONY,1437644736,550,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,he's a brochure my name cod so if you want to take him out for a coffee or something get something to stop talking about before you come and see it and I will get you ahead and maybe we can set it up here and you could take some special to let this job,cod;brochure;coffee;job,13531,BAD,-
43;PRESENT_X;SONY,1437645352,552,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,that's okay this software the package with this camera is quite effective and I would say for most of all they do that in the computer if you want to share photos from this straight into Facebook with some of your face then you have that option Ephixa - heavenly camera apps on your mobile phone,heavenly camera;option Ephixa;mobile phone;Facebook;face;software;package;photos,22509,BAD,*
43;PRESENT_X;SONY,1437724700,584,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,Here is designed to take top and photos that can be reproduced in magazines but it's like it's portable and it's quite discreet it's available in black even though we have a supermodel on display so you know you don't have to go out with something bright and shiny face I cannot have a try,shiny face;supermodel;magazines;try;photos;display,19826,BAD,-
44;PRESENT_X;NIKON,1436426129,368,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,disappearing particular conditions like a conference so Pho snow if you're taking a full charge at night time of fireworks you can do some settings in the menu for the camera knows that's what you're thinking and can set the settings for you,Pho snow;particular conditions;night time;settings;fireworks;charge;camera;conference;menu,16000,BAD,-
44;PRESENT_X;NIKON,1436510890,411,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,if you don't want to know about it you can just ignore it but what happens in these days in Facebook anilos Bright Young things picture lip with stars on it and put smiley faces and make the eyes bigger this has some of those effects built into the camera,Bright Young things;smiley faces;Facebook anilos;eyes;camera,16020,BAD,-
44;PRESENT_X;NIKON,1437723881,580,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,for Facebook it has some loads in that way you can tweak the look at the pictures to some is artistic effects and upload it directly to Facebook through your computer,artistic effects;Facebook;loads;way;look;pictures,13627,BAD,-
44;PRESENT_X;NIKON,1438239059,625,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,you know when your mobile phone up to put a lot of things we framing and glitter on people not this is built into the camera as well so that if you want it directly uploads facebook without having to go through too much software needs a lot of options inside the camera,mobile phone;camera;facebook;glitter;things;people;software;options,11251,BAD,*
44;PRESENT_X;NIKON,1438243294,635,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,no problem just remember when you thinking about your father this camera Clinton Street use this right away that camera a lot of options for exploring photography in the future,camera Clinton Street;father;problem;right;options;photography;future,8183,BAD,-
44;PRESENT_X;SONY,1436436442,402,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,you can get other lenses for the camera as well so you can extend its range of possibilities the compromises are in things like the eyes so it only goes up to 3200 things like Star trails at night time to fix so well,Star trails;night time;compromises;possibilities;lenses;eyes;camera;things;range,19916,BAD,-
44;PRESENT_X;SONY,1437720905,572,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,Mickey Factz built into this if you want to upload directly to Facebook with some classes strongholds people change the color of the hair oh so forth this similar to the artistic effects in your mobile phone up,Mickey Factz;artistic effects;mobile phone;Facebook;classes;people;color;hair,12000,BAD,-
44;PRESENT_X;SONY,1438240511,631,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,because a lot of people also use this camera with family and friends with so full it's got some of those options that you've got in your mobile phone apps where you can brighten people's smiles clear up their eyes change the header before you post to Facebook,mobile phone apps;Facebook;header;camera;eyes;people;family;friends;options,10977,BAD,-
44;PRESENT_X;SONY,1438243165,635,NOVICE,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,he says interchangeable lenses so there a lot of options for how you take with macro pictures if he really wants to zoom in on insects or flowers or flower pots things like that if you want to get creative choose the right lens use a magnifying filter this camera has those sorts of options,interchangeable lenses;flower pots;macro pictures;right lens;creative choose;sorts;insects;filter;camera;options;flowers,13895,BAD,-
44;PRESENT_X;SONY,1438244891,641,NOVICE,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,if you can and they''re also different effect this has a few artistic effects wave frames on the field photographs and things like that if your comments,different effect;artistic effects;field photographs;frames;things;comments,10000,BAD,*
45;PRESENT_X;CANON,1435224525,155,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,in concert you might have big hot spots of light when you actually need quiet if I shut its speed or it could be very dim but you need a high ISO,big hot spots;high ISO;concert;light;speed,6623,BAD,-
45;PRESENT_X;CANON,1436425133,364,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,dinosaur goes up 6400 serves you can do quite a lot in low light conditions and then depending on what you want to do with shutter speeds as we were saying earlier is a lot of artistic possibilities,low light conditions;shutter speeds;artistic possibilities;dinosaur;serves,15000,BAD,-
45;PRESENT_X;CANON,1437632612,517,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,this camera has full manual control so any creative idea you have to have full control over it a lot of that gets quite complex things like white balance iris shutter speed but anything you want to do you can do,NO_KEYWORD,15873,BAD,*
45;PRESENT_X;CANON,1437643051,546,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,Yes full manual controls so anything you want to do creatively you can do so even some of the more secure settings like histograms end color balances end white balances can be set manually,color balances;white balances;secure settings;manual controls;histograms,12532,BAD,-
45;PRESENT_X;CANON,1438242673,633,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,through the manual controls you'll also be able to sit histograms in a range of calefaction which takes it that big step for the long form of the manual control cameras so again you'll be able to isolate different features of a crime scene,manual control cameras;big step;long form;different features;crime scene;manual controls;histograms;range;calefaction,10124,BAD,-
45;PRESENT_X;CANON,1438242693,633,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,the shutter speed goes up to 30 seconds in a standard white and the ice I was 6400 with very little is so you'll protect the evidentiary aspect of the photographs you taking also it has a bald mode so if you need to take extra long exposures 10 minutes or day or a week you can do that but this camera,extra long exposures;evidentiary aspect;bald mode;shutter speed;camera;ice;photographs,13546,BAD,-
45;PRESENT_X;NIKON,1437648008,555,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,I'll be inside a menu for the touch screen and then you have to work through those as a very limited like the photo little bit dark or light and some limited focus control mostly it's easy it's just leave it alone,photo little bit;limited focus control;touch screen;menu;light,14722,BAD,*
45;PRESENT_X;SONY,1436424835,363,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,this is full manual control most of that success access through the menu for that's the same from top and cameras as well things like the white balance since 04 to little bit involved with this camera but it's easy enough to do and it can accept your settings,white balance;little bit;success access;settings;cameras;camera;control;menu;things,13561,BAD,-
45;PRESENT_X;SONY,1437637991,530,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,who made settings like shutter speed is served at iris can be manually set super lot of credit control the main limit is shutter speed won't go past 30 seconds so if you want to keep the shutter open for an hour or a day or a week you don't have that option that's the kind of but the picture quality is excellent and you can do a lot of artistic photography with this,NO_KEYWORD,23165,BAD,-
45;PRESENT_X;SONY,1437643120,546,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,hey this camera has a lot of control of the shutter speed only goes up to 30 seconds but if you're waiting so I guess you don't want more than one second really and you can attach a flush with this and correspond to the flesh quite well you can manually set most things except for those more excuse looks like white balance and describe its a good camera to learn the concepts and get some great pictures out,shutter speed;good camera;white balance;great pictures;correspond;flush;flesh;control;things,25163,BAD,*
46;PRESENT_X;CANON,1435219995,139,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,the body is $2000 the lenses extra,NO_KEYWORD,5000,-,-
46;PRESENT_X;CANON,1435908489,242,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,this body is $2000 lens is a separate,NO_KEYWORD,5000,-,-
46;PRESENT_X;CANON,1436425067,364,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,it's open professional camera this camera body is $2000 but then you would have to buy lenses as well,NO_KEYWORD,7000,-,-
46;PRESENT_X;CANON,1436427824,371,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,the price is about to come down since the last model quite a lot of this camera body is $2000,NO_KEYWORD,6000,-,-
46;PRESENT_X;CANON,1436428313,373,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,this camera body is $2000,NO_KEYWORD,3000,-,*
46;PRESENT_X;CANON,1436432231,386,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,camera body here is $2000,NO_KEYWORD,3000,-,-
46;PRESENT_X;CANON,1436437258,406,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,this camera body is $2000,NO_KEYWORD,3000,-,-
46;PRESENT_X;CANON,1436515433,425,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,this camera body is $2000 this is without a lens which would cost extra,NO_KEYWORD,7000,-,-
46;PRESENT_X;CANON,1437635318,525,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,just for this camera body is $2000 lens cost extra,NO_KEYWORD,4541,-,-
47;FACE_TO_FACE;NONE,1437647831,554,ADVANCED,FACE_TO_FACE,NONE,NONE,NONE,MIDDLE,NONE,NONE,MIDDLE,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,see you tomorrow,NO_KEYWORD,5877,-,*
47;PRESENT_X;NIKON,1437637871,529,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,see you then thank you see you soon,NO_KEYWORD,6286,-,*
47;PRESENT_X;SONY,1437635115,524,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,you too see you soon thank you,NO_KEYWORD,3443,-,-
47;PRESENT_X;SONY,1437635462,525,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,fantastic we'll see you soon,NO_KEYWORD,2470,-,-
47;PRESENT_X;SONY,1437638613,532,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,fantastic see you tomorrow,NO_KEYWORD,2738,-,*
47;PRESENT_X;SONY,1437648406,556,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,we will do anything for you will be here tomorrow at 10 is my business card and will see you tomorrow thanks for your time see you tomorrow,thanks;business card;time,12482,-,-
47;WAITING;NONE,1437644129,548,ADVANCED,WAITING,NONE,NONE,NONE,CANON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,see you soon,NO_KEYWORD,1738,-,*
47;WAITING;NONE,1437645784,553,ADVANCED,WAITING,NONE,NONE,NONE,CANON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,see you next week,NO_KEYWORD,1621,-,-
47;WAITING;NONE,1437650207,564,ADVANCED,WAITING,NONE,NONE,NONE,CANON,CANON,SERVICE_COUNTER,SERVICE_COUNTER,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,see you soon,NO_KEYWORD,2110,-,-
48;FACE_TO_FACE;NONE,1436427799,371,ADVANCED,FACE_TO_FACE,NONE,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,you're used to using a top end professional camera,professional camera;end,2722,-,*
48;FACE_TO_FACE;NONE,1436431751,384,ADVANCED,FACE_TO_FACE,NONE,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,so you're looking for something that will give you great picture of salts without the white side of a top end camera,great picture;salts;camera;end,7000,-,-
48;PRESENT_X;CANON,1435223233,149,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,some people think it's a bit heavy it weighs one kilogram but that is what you get when you buy a top end camera,kilogram;bit;camera;people;end,6223,-,-
48;PRESENT_X;CANON,1435907756,238,NOVICE,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,yes this is a top end professional camera it's a little bit scary in some ways very complex,little bit;professional camera;end;ways,4774,-,-
48;PRESENT_X;CANON,1436424504,362,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,just checking you are a professional camera reviews top end cameras,professional camera;checking;cameras;end,3604,-,-
48;PRESENT_X;CANON,1436425520,366,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,if the top end professional camera comes in Black,professional camera;end;Black,2881,-,*
48;PRESENT_X;CANON,1436427838,371,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,the top end professional camera that come in Black,professional camera;end;Black,2893,-,-
48;PRESENT_X;CANON,1436432174,386,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,they used to using a top end professional camera,professional camera;end,2883,-,-
48;PRESENT_X;NIKON,1437644394,549,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,Because it's only hundred end 20 g,end,3318,-,*
49;PRESENT_X;CANON,1435218508,132,NOVICE,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,we have a very lightweight camera that also looks very stylish and it has a lot of presets and its various views please come and have a look at this one here,lightweight camera;various views;presets;look,9060,-,-
49;PRESENT_X;CANON,1436424603,362,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,please have a look around and if you want to come and have a chat again.,look;chat,3780,-,-
49;PRESENT_X;CANON,1436428082,372,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,come and have a look at it and it's a very different kind of camera,different kind;camera;look,4253,-,*
49;PRESENT_X;CANON,1437648357,556,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,let's have a look at that,look,3794,-,-
49;PRESENT_X;CANON,1437725841,590,NOVICE,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,please come and have a look you can take some pictures with it too if you like,look;pictures,4000,-,-
49;PRESENT_X;NIKON,1435222836,147,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,we do have a camera that's designed for the creative professional please come and have a look at this model,camera;look;model,4936,-,-
49;PRESENT_X;NIKON,1436429780,379,ADVANCED,PRESENT_X,NIKON,NONE,NONE,SONY,SONY,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,Let's have a look,look,2488,-,*
49;PRESENT_X;SONY,1435222621,146,NOVICE,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,please come have a look at this camera hit,camera;look,3134,-,*
49;PRESENT_X;SONY,1437644716,550,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,surprise your friends have a look it up to us as well,friends;look,4000,-,-
4;FACE_TO_FACE;NONE,1436436579,403,ADVANCED,FACE_TO_FACE,NONE,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,we have three different kinds of your camera different price points about the top in professional model $2 pictures with a few compromises in the controls $550 I would have the sociable kind of camera app with family and friends for $68,camera different price;camera app;sociable kind;different kinds;professional model;compromises,15442,BAD,*
4;PRESENT_X;CANON,1435223829,152,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,this picture quality is the best it's the choice of NASA asteroid support hurts around the world you'll find this in every top professionals camera kit,NASA asteroid support;professionals camera kit;picture quality;choice;world,10167,BAD,-
4;PRESENT_X;CANON,1436428294,373,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,they are not directly compatible what we find as many people change their lens kids over 2 people already have an account here and get up with new Canon lenses,new Canon lenses;lens kids;people;account,8250,BAD,-
4;PRESENT_X;CANON,1436434199,394,NOVICE,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,yeah so it goes up to 6400 so you're getting very little noise in excellent black and white photographs also has a full size sensor percent of size is comparable to an old 35 mil frame of film which means that it has fantastic quality it when you get to this level you stop measuring megapixels new stuff to measure times of the output the possible and the file format you're creating,size sensor percent;megapixels new stuff;mil frame;fantastic quality;white photographs;file format;noise;output;film;level,19862,BAD,-
4;PRESENT_X;CANON,1437633599,521,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,Christmas to do because it plays one kilogram if you would have go traveling is this plus lenses to be 2 or 3 upwards kilograms are quite happy to travel with the excellent work at your off with,NO_KEYWORD,15020,BAD,-
4;PRESENT_X;CANON,1437635277,525,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,compared to other levels of camera it says 61080 focus points with fantastic software behind us so let's say to work with it can be much more responsive and actresses fantastic,NO_KEYWORD,14369,BAD,*
4;PRESENT_X;CANON,1437647769,554,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,Newspapers uses camera and office-supply these are the generalists if it's your own camera and the local newspaper it's probably overkill if you're looking for a full professional future newspaper photography this is probably something you're going to need to have a choice between two friends at the kennel of the nickel,professional future newspaper;local newspaper;camera;generalists;Newspapers;nickel;choice;photography;friends,22704,BAD,-
4;PRESENT_X;CANON,1438239936,629,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,also it only has 60 100 for focus points what they found his with better software interpreting the results you can be much more responsive an accurate if it persists list I didn't swell chosen,focus points;better software;results;list,9294,BAD,-
4;PRESENT_X;CANON,1438240459,631,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,going back to the sunny you can see that unless you''re working in the studio setup full kind of overkill so fat people who wants that level of quality in the pictures but who need to travel around sometimes got a full time mother sometimes going to take a bit of manual control options with this camera,manual control options;setup full kind;fat people;overkill;sunny;bit;mother;camera;studio;level;quality;pictures,26000,BAD,-
4;PRESENT_X;NIKON,1435906972,232,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,it's the perfect kind of camera you can see we have another category over there but it's a big jump up in price its design designed to take an economical approach to open photography or C size crate for family use fantastic results,perfect kind;size crate;economical approach;big jump;fantastic results;category;camera;price;design;photography,18000,BAD,-
4;PRESENT_X;NIKON,1436427423,369,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,referee have a brochure on this particular camera that will go through the full detail of the specifications but for now just think that it's got a nice optical zoom lens 5 times if you really want to hurt there is some Limited manual settings as well popular most important thing for a lot of people is that white that it will just live in the pocket and it's ready when you are,optical zoom lens;Limited manual settings;particular camera;referee;thing;brochure;pocket,25000,BAD,-
4;PRESENT_X;NIKON,1436431524,383,NOVICE,PRESENT_X,NIKON,NONE,NONE,CANON,CANON,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,this camera have a hit didn't the nickel Coolpix point-and-shoot very fast very responsive it's really good for catching up with friends all kind of conference site,nickel Coolpix;conference site;hit;camera;kind;friends,11098,BAD,-
4;PRESENT_X;NIKON,1436511101,412,NOVICE,PRESENT_X,NIKON,NONE,NONE,SONY,SONY,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,show this is a Nikon Coolpix 2068 dollars but that that prices designed to have rapid response to all sorts of social events so when you go to parties meeting sometimes even conventions people use them for all sorts of things are there out there people and things happening around them,Nikon Coolpix;rapid response;social events;parties meeting;sorts;dollars;people;things;prices,21000,BAD,-
4;PRESENT_X;NIKON,1437634558,523,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,but when you replay of pics can find a special menu in there that gives you some options for better let you want to fix red eyes for the flash changer this is skin color hair color eye color purple sunglasses kisses lips cheeks things you've seen people that's all that threw up 3 super,NO_KEYWORD,19802,BAD,*
4;PRESENT_X;NIKON,1437642413,544,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,The last of the shop that might help you in this corner we have family and friends photos basically hit the low-end cameras take great pictures but no fence bells whistles over here we have moderately expensive cameras the design for travel lightly great pictures some compromises but almost as good as the top and cameras over here which started $2000 just for the body and you can do anything with that camera so if you want to browse look around the category of your interest you can check or anything I'll be over here you got any questions,moderately expensive cameras;fence bells whistles;lightly great pictures;low-end cameras;friends photos;compromises,31086,BAD,-
4;PRESENT_X;NIKON,1437650329,565,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,you seen how some people gonna Photo Booth like change everything about the people that change skin color from blue to yellow so they change hair color from orange to green or they do fools these effects of built into the camera so that you can directly Facebook,Photo Booth;skin color;hair color;fools;people;camera;orange;effects;change,18318,BAD,-
4;PRESENT_X;NIKON,1438243832,637,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,yes it is old are most people prefer to use the voice to arrange with here because get away from that tricky thing when sometimes you just get the next sitting alone,tricky thing;people;voice,8311,BAD,-
